codigo_vaga,ultimo_salario_candidato,nivel_candidato,formacao_candidato,cidade_candidato,nivel_ingles_candidato,nivel_espanhol_candidato,mediana_teste_logica_candidato,mediana_teste_outros_candidato,cargo_vaga,nivel_vaga,formacao_vaga,aprovado_vaga
1,1,2,2,0,3.0,0.0,4.733100175857544,6.900000095367432,0,0,1,0
1,2,7,3,1,3.0,1.0,4.829999923706055,6.400000095367432,0,0,1,0
1,3,6,2,0,1.0,0.0,4.0,1.5,0,0,1,0
1,4,1,2,0,3.0,0.0,6.299999952316284,5.5,0,0,1,0
1,5,1,3,0,4.0,2.0,8.0,8.5,0,0,1,0
1,4,2,2,0,4.0,2.0,8.0,7.199999809265137,0,0,1,0
1,1,2,2,1,3.0,4.0,6.659999847412109,4.284999990463257,0,0,1,0
1,2,2,2,0,3.0,0.0,0.0,5.049999952316284,0,0,1,1
1,1,4,2,0,3.0,1.0,3.0,7.400000095367432,0,0,1,0
1,5,1,2,0,3.0,3.0,6.800000190734863,7.300000190734863,0,0,1,0
1,2,1,2,0,3.0,1.0,5.980000019073486,4.800000190734863,0,0,1,0
1,1,4,2,1,4.0,0.0,6.920000076293945,6.5,0,0,1,0
1,4,1,2,0,4.0,4.0,1.5799999952316284,7.199999809265137,0,0,1,1
1,2,1,3,0,2.0,2.0,5.989999771118164,7.0,0,0,1,0
1,2,2,2,0,2.0,1.0,7.599999904632568,4.099999904632568,0,0,1,0
1,1,2,2,5,0.0,1.0,0.0,8.199999809265137,0,0,1,0
1,4,4,2,3,3.0,1.0,5.989999771118164,4.5,0,0,1,0
1,4,3,2,0,4.0,4.0,0.0,5.699999809265137,0,0,1,1
1,1,7,2,1,3.0,1.0,6.650000095367432,6.699999809265137,0,0,1,0
1,1,2,2,0,0.0,0.0,7.199999809265137,4.400000095367432,0,0,1,1
1,2,3,2,0,4.0,1.0,7.599999904632568,4.699999809265137,0,0,1,1
1,1,7,2,0,4.0,2.0,6.010000228881836,5.199999809265137,0,0,1,0
1,3,3,2,0,4.0,4.0,7.989999771118164,6.199999809265137,0,0,1,1
1,1,2,2,5,4.0,1.0,6.679999828338623,4.699999809265137,0,0,1,0
1,2,1,2,8,3.0,0.0,8.0,5.349999904632568,0,0,1,0
1,1,5,2,11,4.0,2.0,0.0,3.9000000953674316,0,0,1,1
1,4,7,2,0,3.0,2.0,6.0,7.5,0,0,1,0
1,1,2,2,0,4.0,0.0,5.0,5.800000190734863,0,0,1,0
1,3,6,2,0,3.0,1.0,6.400000095367432,5.025000095367432,0,0,1,0
1,2,1,2,3,3.0,3.0,6.009999990463257,4.199999809265137,0,0,1,0
1,1,6,2,4,2.0,1.0,0.0,2.200000047683716,0,0,1,0
1,1,1,2,0,3.0,0.0,5.6549999713897705,7.0,0,0,1,0
1,4,1,2,1,4.0,2.0,5.5,6.5,0,0,1,0
1,4,1,2,4,3.0,1.0,5.989999771118164,6.400000095367432,0,0,1,0
1,1,9,2,1,3.0,2.0,5.6600000858306885,8.199999809265137,0,0,1,0
1,1,2,2,1,3.0,2.0,6.400000095367432,7.799999952316284,0,0,1,0
1,3,2,2,0,4.0,2.0,6.650000095367432,8.0,0,0,1,0
1,3,2,2,1,3.0,1.0,7.320000171661377,7.75,0,0,1,0
1,2,2,3,0,4.0,2.0,7.989999771118164,7.5,0,0,1,0
1,1,2,2,0,2.0,0.0,7.340000152587891,7.0,0,0,1,0
1,1,2,2,5,3.0,0.0,7.989999771118164,8.849999904632568,0,0,1,0
1,5,1,2,0,4.0,2.0,7.989999771118164,5.699999809265137,0,0,1,0
1,4,1,2,0,3.0,1.0,7.320000171661377,9.0,0,0,1,0
1,1,4,3,3,3.0,2.0,8.0,5.299999952316284,0,0,1,0
1,4,1,2,0,3.0,2.0,5.980000019073486,1.0699999988079072,0,0,1,0
1,5,7,2,0,3.0,2.0,6.0,7.849999904632568,0,0,1,0
1,1,5,3,1,0.0,0.0,7.599999904632568,6.400000095367432,0,0,1,0
1,2,4,3,0,3.0,3.0,3.0,4.0,0,0,1,0
1,5,7,3,0,3.0,3.0,6.700000047683716,9.199999809265137,0,0,1,0
1,4,3,2,0,4.0,1.0,9.25,8.0,0,0,1,0
1,2,2,2,0,2.0,2.0,5.340000152587891,5.799999952316284,0,0,1,0
1,2,3,2,0,4.0,1.0,6.659999847412109,8.5,0,0,1,0
1,1,2,2,3,3.0,2.0,8.0,8.0,0,0,1,0
1,5,1,2,0,3.0,1.0,8.800000190734863,6.5,0,0,1,0
1,2,1,2,0,4.0,1.0,5.320000171661377,3.9000000953674316,0,0,1,0
1,1,1,2,0,4.0,2.0,8.670000076293945,4.799999952316284,0,0,1,0
1,5,5,2,0,4.0,3.0,8.0,8.25,0,0,1,0
1,2,1,3,0,2.0,1.0,7.349999904632568,7.599999904632568,0,0,1,0
1,1,6,2,1,2.0,3.0,7.329999923706055,6.5,0,0,1,0
1,4,1,3,19,3.0,0.0,7.329999923706055,7.199999809265137,0,0,1,0
1,1,4,2,5,3.0,1.0,5.994999885559082,5.400000095367432,0,0,1,0
1,2,1,3,8,4.0,4.0,7.329999923706055,9.300000190734863,0,0,1,0
1,1,2,2,0,0.0,0.0,0.0,7.200000047683716,0,0,1,0
1,1,1,2,0,4.0,2.0,8.670000076293945,6.5,0,0,1,0
1,3,1,2,17,4.0,3.0,8.0,9.199999809265137,0,0,1,0
1,5,1,2,3,4.0,2.0,7.670000076293945,7.599999904632568,0,0,1,0
1,2,1,2,0,3.0,1.0,8.65999984741211,6.599999904632568,0,0,1,0
1,1,3,2,0,0.0,0.0,0.0,9.300000190734863,0,0,1,0
1,4,3,2,3,4.0,4.0,7.320000171661377,6.699999809265137,0,0,1,1
1,4,1,2,1,3.0,2.0,4.619999885559082,5.25,0,0,1,0
1,1,5,2,0,3.0,1.0,5.5,6.0,0,0,1,0
1,3,1,3,0,4.0,3.0,6.679999828338623,6.0,0,0,1,0
1,4,1,2,0,4.0,2.0,6.659999847412109,7.700000047683716,0,0,1,0
1,4,3,2,0,3.0,2.0,4.834500074386597,7.5,0,0,1,0
1,1,1,2,0,3.0,2.0,6.0,5.950000047683716,0,0,1,0
1,5,7,2,1,2.0,0.0,2.4000000953674316,0.0,0,0,1,0
1,3,3,2,1,4.0,3.0,8.199999809265137,5.950000047683716,0,0,1,1
1,1,3,2,0,4.0,3.0,8.670000076293945,8.199999809265137,0,0,1,0
1,1,2,2,3,4.0,1.0,6.0,7.5,0,0,1,0
1,1,2,2,1,3.0,4.0,5.320000171661377,3.799999952316284,0,0,1,0
1,1,2,2,0,3.0,1.0,6.659999847412109,7.199999809265137,0,0,1,0
1,3,3,2,0,4.0,2.0,6.650000095367432,8.0,0,0,1,0
1,1,2,2,0,4.0,0.0,5.0,7.0,0,0,1,0
1,1,1,2,1,4.0,1.0,6.670000076293945,9.0,0,0,1,0
1,1,1,3,0,3.0,2.0,7.340000152587891,4.800000190734863,0,0,1,0
1,1,2,3,3,3.0,3.0,8.0,6.849999904632568,0,0,1,0
1,2,1,2,0,2.0,2.0,5.309999942779541,3.0,0,0,1,0
1,1,1,2,0,4.0,0.0,7.744999885559082,6.800000190734863,0,0,1,0
1,2,2,2,0,3.0,1.0,6.5,7.299999952316284,0,0,1,0
1,4,3,2,0,4.0,0.0,8.579999923706055,7.0,0,0,1,0
1,2,2,2,3,3.0,1.0,7.329999923706055,5.099999904632568,0,0,1,0
1,4,1,2,7,3.0,1.0,8.010000228881836,5.875,0,0,1,0
1,3,1,2,0,4.0,2.0,7.329999923706055,5.0,0,0,1,0
1,2,2,3,0,4.0,3.0,4.5,6.0,0,0,1,0
1,1,2,2,0,4.0,1.0,6.010000228881836,9.0,0,0,1,0
1,1,1,2,3,3.0,0.0,7.340000152587891,6.150000095367432,0,0,1,0
1,1,4,2,0,2.0,2.0,6.0,5.75,0,0,1,0
1,1,2,3,1,1.0,0.0,5.989999771118164,3.75,0,0,1,0
1,4,1,2,0,4.0,0.0,5.599999904632568,2.0,0,0,1,0
1,2,2,2,0,3.0,0.0,7.329999923706055,6.0,0,0,1,0
1,3,2,2,0,4.0,0.0,6.650000095367432,6.950000047683716,0,0,1,0
1,1,2,3,3,4.0,3.0,0.0,7.199999809265137,0,0,1,0
1,4,3,3,0,3.0,2.0,7.0,5.0,0,0,1,0
1,1,2,2,0,4.0,2.0,5.940000057220459,6.699999809265137,0,0,1,0
1,3,3,2,0,3.0,2.0,5.989999771118164,6.400000095367432,0,0,1,0
1,1,3,2,0,3.0,4.0,9.664999961853027,7.949999809265137,0,0,1,0
1,4,1,3,0,4.0,3.0,9.329999923706055,9.199999809265137,0,0,1,0
1,3,3,2,0,3.0,2.0,5.989999771118164,5.549999952316284,0,0,1,0
1,3,1,3,3,4.0,4.0,5.0,9.0,0,0,1,0
1,3,1,3,0,3.0,1.0,7.329999923706055,6.800000190734863,0,0,1,0
1,4,1,3,3,3.0,3.0,7.989999771118164,8.0,0,0,1,0
1,1,5,2,0,4.0,4.0,5.0,6.099999904632568,0,0,1,0
1,1,2,2,0,4.0,2.0,8.0,8.0,0,0,1,0
1,4,8,2,0,3.0,0.0,5.960000038146973,3.5500000715255737,0,0,1,0
1,1,2,2,3,4.0,2.0,9.0,9.199999809265137,0,0,1,0
1,1,1,3,0,2.0,1.0,3.319999933242798,4.849999904632568,0,0,1,0
1,1,3,3,6,4.0,4.0,7.1600000858306885,7.599999904632568,0,0,1,1
1,4,4,3,0,3.0,0.0,6.394999980926514,6.0,0,0,1,0
1,3,3,2,1,3.0,2.0,8.0,6.700000047683716,0,0,1,0
1,1,2,2,0,3.0,2.0,7.0,6.799999952316284,0,0,1,0
1,2,1,3,3,4.0,3.0,7.329999923706055,6.75,0,0,1,0
1,2,2,2,0,4.0,3.0,5.75,8.0,0,0,1,0
1,3,1,2,0,4.0,1.0,3.990000009536743,3.25,0,0,1,0
1,3,3,3,4,4.0,2.0,8.0,5.799999952316284,0,0,1,0
1,3,1,2,12,0.0,0.0,0.0,3.200000047683716,0,0,1,0
1,3,6,3,18,4.0,2.0,4.990000009536743,3.299999952316284,0,0,1,0
1,5,5,3,0,3.0,3.0,5.328000068664551,4.900000095367432,0,0,1,0
1,2,2,2,0,4.0,0.0,5.329999923706055,5.400000095367432,0,0,1,0
1,1,1,2,0,4.0,0.0,5.5,8.500000238418579,0,0,1,0
1,1,2,2,0,4.0,2.0,6.5,5.549999952316284,0,0,1,0
1,1,4,3,1,3.0,0.0,6.019999980926514,7.5,0,0,1,0
1,2,3,2,1,2.0,1.0,5.340000152587891,7.199999809265137,0,0,1,0
1,2,4,2,0,1.0,1.0,0.0,2.350000023841858,0,0,1,0
1,1,2,2,0,2.0,0.0,5.294999837875366,3.5,0,0,1,0
1,4,1,2,0,3.0,2.0,6.240000009536743,6.099999904632568,0,0,1,0
1,2,1,2,0,4.0,2.0,6.650000095367432,7.700000047683716,0,0,1,0
1,1,4,3,0,4.0,0.0,8.670000076293945,7.0,0,0,1,0
1,1,9,2,10,4.0,0.0,8.0,5.400000095367432,0,0,1,0
1,1,2,2,12,4.0,3.0,6.325000047683716,6.800000190734863,0,0,1,1
1,3,8,2,3,3.0,3.0,8.0,7.0,0,0,1,0
1,2,2,2,0,3.0,1.0,6.5,7.599999904632568,0,0,1,0
1,5,1,3,3,4.0,1.0,7.320000171661377,8.0,0,0,1,0
1,4,1,2,0,4.0,3.0,4.0,6.699999809265137,0,0,1,0
1,3,1,2,3,4.0,4.0,7.1600000858306885,8.599999904632568,0,0,1,0
1,5,1,2,0,4.0,3.0,9.065000057220459,7.300000190734863,0,0,1,0
1,1,1,2,0,4.0,0.0,8.65999984741211,4.0,0,0,1,0
1,4,4,2,0,1.0,0.0,4.400000095367432,1.5,0,0,1,0
1,3,6,3,1,4.0,0.0,6.650000095367432,8.5,0,0,1,0
1,1,2,2,3,4.0,1.0,6.599999904632568,7.199999809265137,0,0,1,0
1,4,1,2,0,3.0,4.0,6.0,7.0,0,0,1,0
1,1,1,2,0,4.0,0.0,7.989999771118164,7.0,0,0,1,0
1,1,8,2,0,2.0,1.0,7.329999923706055,7.199999809265137,0,0,1,0
1,3,3,2,0,4.0,2.0,6.400000095367432,6.0,0,0,1,0
1,2,2,2,1,4.0,0.0,7.960000038146973,6.0,0,0,1,0
1,1,2,2,0,4.0,1.0,3.9600000381469727,9.0,0,0,1,0
1,2,1,2,0,4.0,2.0,7.320000171661377,8.0,0,0,1,0
1,1,2,2,1,2.0,2.0,0.0,7.650000095367432,0,0,1,0
1,2,3,2,1,4.0,0.0,6.670000076293945,8.0,0,0,1,0
1,1,2,2,5,4.0,1.0,6.659999847412109,7.25,0,0,1,0
1,3,1,2,0,4.0,2.0,6.325000047683716,6.699999809265137,0,0,1,0
1,1,2,2,0,3.0,2.0,7.320000171661377,6.400000095367432,0,0,1,0
1,1,2,3,3,3.0,2.0,5.180000066757202,7.0,0,0,1,0
1,2,1,2,11,4.0,4.0,5.309999942779541,7.5,0,0,1,0
1,3,2,3,0,3.0,1.0,6.335000038146973,8.0,0,0,1,0
1,3,6,2,0,4.0,0.0,7.329999923706055,6.150000095367432,0,0,1,0
1,7,1,2,0,4.0,1.0,6.659999847412109,7.950000047683716,0,0,1,0
1,1,2,2,1,3.0,1.0,6.0,5.5,0,0,1,0
1,1,1,2,0,0.0,0.0,0.0,6.699999809265137,0,0,1,0
1,1,2,2,3,4.0,1.0,6.0,7.199999809265137,0,0,1,0
1,3,3,2,0,3.0,2.0,7.320000171661377,5.699999809265137,0,0,1,0
1,3,1,2,0,4.0,3.0,6.650000095367432,8.0,0,0,1,0
1,2,2,2,0,4.0,1.0,5.340000152587891,7.0,0,0,1,0
1,1,6,2,7,2.0,1.0,0.0,3.549999952316284,0,0,1,0
1,1,1,2,0,4.0,2.0,7.5,7.299999952316284,0,0,1,0
1,1,6,2,1,3.0,0.0,5.989999771118164,4.799999952316284,0,0,1,0
1,1,1,2,0,4.0,0.0,0.0,9.599999904632568,0,0,1,0
1,3,1,2,0,3.0,2.0,6.659999847412109,6.5,0,0,1,0
1,2,3,3,0,4.0,0.0,8.65999984741211,7.549999952316284,0,0,1,0
1,5,1,2,11,4.0,2.0,5.320000171661377,6.700000047683716,0,0,1,0
1,1,1,2,0,0.0,0.0,0.0,3.9000000953674316,0,0,1,0
1,4,1,2,1,4.0,3.0,9.199999809265137,9.199999809265137,0,0,1,0
1,2,1,2,8,3.0,3.0,7.989999771118164,7.0,0,0,1,0
1,1,1,2,0,3.0,1.0,7.349999904632568,6.699999809265137,0,0,1,0
1,5,7,2,0,4.0,2.0,7.0,6.400000095367432,0,0,1,0
1,2,4,2,0,3.0,3.0,5.329999923706055,5.700000047683716,0,0,1,0
1,1,2,3,7,2.0,2.0,0.0,4.800000190734863,0,0,1,0
1,5,3,2,3,4.0,3.0,8.619999885559082,7.0,0,0,1,0
1,3,1,2,0,3.0,1.0,7.0,5.199999809265137,0,0,1,0
1,5,1,2,0,4.0,1.0,8.0,8.300000190734863,0,0,1,0
1,2,1,2,1,3.0,2.0,6.659999847412109,6.599999904632568,0,0,1,0
1,2,1,3,8,4.0,1.0,8.670000076293945,6.799999952316284,0,0,1,0
1,3,4,2,0,4.0,2.0,6.670000076293945,6.400000095367432,0,0,1,1
1,1,3,2,1,4.0,1.0,7.329999923706055,8.0,0,0,1,0
1,2,2,2,0,3.0,0.0,6.0,6.5,0,0,1,0
1,4,3,2,3,4.0,1.0,5.320000171661377,6.75,0,0,1,0
1,1,5,2,3,4.0,2.0,4.670000076293945,4.049999952316284,0,0,1,0
1,5,1,2,10,3.0,2.0,8.0,6.599999904632568,0,0,1,0
1,2,2,2,0,3.0,0.0,4.650000095367432,7.150000095367432,0,0,1,0
1,1,2,2,3,2.0,1.0,6.0,5.0,0,0,1,0
1,1,8,2,1,2.0,1.0,5.980000019073486,6.400000095367432,0,0,1,0
1,1,1,3,17,4.0,2.0,6.849999904632568,6.699999809265137,0,0,1,0
1,5,1,2,0,4.0,3.0,6.670000076293945,7.5,0,0,1,0
1,1,2,2,0,4.0,0.0,7.329999923706055,7.0,0,0,1,0
1,2,9,2,0,2.0,0.0,6.670000076293945,6.599999904632568,0,0,1,0
1,5,1,2,0,4.0,1.0,8.25,8.099999904632568,0,0,1,0
1,1,2,2,1,4.0,1.0,6.670000076293945,7.450000047683716,0,0,1,1
1,1,1,2,0,4.0,1.0,7.494999885559082,4.75,0,0,1,0
1,3,1,3,5,3.0,0.0,4.829999923706055,6.199999809265137,0,0,1,0
1,2,2,2,1,3.0,2.0,7.989999771118164,7.75,0,0,1,0
1,2,4,3,0,3.0,1.0,0.0,4.549999952316284,0,0,1,0
1,1,2,2,0,4.0,1.0,7.0,8.099999904632568,0,0,1,0
1,3,1,2,0,3.0,0.0,8.330000162124634,9.0,0,0,1,0
1,1,5,3,4,2.0,0.0,7.005000114440918,4.5,0,0,1,0
1,2,1,2,0,4.0,0.0,5.5,8.0,0,0,1,0
1,2,2,2,0,3.0,0.0,7.5,6.199999809265137,0,0,1,0
1,3,6,2,0,3.0,1.0,5.989999771118164,4.849999904632568,0,0,1,0
1,2,3,3,5,4.0,1.0,7.0,6.0,0,0,1,0
1,4,1,2,0,1.0,1.0,5.994999885559082,5.0,0,0,1,0
1,1,1,2,7,2.0,0.0,8.65999984741211,5.699999809265137,0,0,1,0
1,1,2,2,4,3.0,0.0,8.670000076293945,9.0,0,0,1,0
1,1,4,2,1,1.0,0.0,3.75,4.0,0,0,1,0
1,2,3,3,0,3.0,0.0,7.320000171661377,4.800000190734863,0,0,1,0
1,4,1,3,3,4.0,1.0,6.0,4.900000095367432,0,0,1,0
1,2,2,3,1,3.0,0.0,6.659999847412109,5.0,0,0,1,0
1,5,3,3,4,3.0,1.0,8.0,7.400000095367432,0,0,1,0
1,1,7,3,0,4.0,2.0,7.989999771118164,5.849999904632568,0,0,1,0
1,4,3,2,0,4.0,1.0,7.320000171661377,8.300000190734863,0,0,1,0
1,4,1,2,4,2.0,2.0,6.650000095367432,7.199999809265137,0,0,1,0
1,3,1,2,0,3.0,0.0,7.260000228881836,6.450000047683716,0,0,1,0
1,1,2,2,5,3.0,0.0,5.900000095367432,7.0,0,0,1,0
1,3,3,2,0,3.0,1.0,4.5,6.349999904632568,0,0,1,0
1,4,3,3,0,4.0,0.0,4.650000095367432,7.599999904632568,0,0,1,0
1,1,4,3,3,3.0,0.0,6.929999828338623,6.199999809265137,0,0,1,0
1,4,3,2,0,3.0,3.0,5.989999771118164,7.0,0,0,1,0
1,1,1,2,0,4.0,3.0,7.1600000858306885,7.199999809265137,0,0,1,0
1,1,3,2,0,4.0,4.0,6.0,7.0,0,0,1,0
1,1,8,2,1,4.0,0.0,5.989999771118164,10.0,0,0,1,0
1,2,2,3,5,2.0,1.0,6.75,6.400000095367432,0,0,1,0
1,2,4,2,1,4.0,2.0,0.0,7.0,0,0,1,0
1,2,1,2,13,4.0,0.0,7.989999771118164,9.199999809265137,0,0,1,0
1,2,4,3,1,3.0,0.0,7.329999923706055,5.25,0,0,1,0
1,3,8,2,0,2.0,2.0,7.599999904632568,5.450000047683716,0,0,1,0
1,1,2,3,0,3.0,0.0,7.989999771118164,7.950000047683716,0,0,1,0
1,3,3,2,8,4.0,2.0,7.989999771118164,6.799999952316284,0,0,1,0
1,1,2,2,0,4.0,0.0,8.53499984741211,8.0,0,0,1,0
1,3,1,2,0,4.0,1.0,6.010000228881836,6.699999809265137,0,0,1,0
1,1,1,2,12,4.0,1.0,6.0,7.0,0,0,1,0
1,4,1,2,0,3.0,1.0,5.329999923706055,4.5,0,0,1,0
1,2,6,2,0,1.0,1.0,2.6600000858306885,5.899999976158142,0,0,1,0
1,4,1,2,0,3.0,0.0,6.650000095367432,7.0,0,0,1,0
1,1,4,2,1,4.0,1.0,0.0,6.400000095367432,0,0,1,0
1,1,2,2,7,3.0,3.0,7.5,6.349999904632568,0,0,1,0
1,1,1,2,0,4.0,4.0,8.0,6.5,0,0,1,1
1,1,4,3,3,4.0,1.0,4.670000076293945,6.599999904632568,0,0,1,0
1,1,5,2,0,1.0,0.0,5.320000171661377,3.9000000953674316,0,0,1,0
1,1,2,3,1,3.0,3.0,0.0,8.199999809265137,0,0,1,0
1,1,3,3,0,4.0,1.0,6.0,6.400000095367432,0,0,1,0
1,2,2,2,0,4.0,1.0,8.0,6.200000047683716,0,0,1,0
1,1,4,2,1,1.0,1.0,8.0,5.0,0,0,1,0
1,5,5,3,0,4.0,2.0,8.0,7.299999952316284,0,0,1,0
1,1,3,2,14,4.0,1.0,6.0,6.099999904632568,0,0,1,0
1,3,1,3,0,4.0,1.0,5.5899999141693115,5.199999809265137,0,0,1,0
1,4,1,2,0,4.0,2.0,5.989999771118164,5.699999809265137,0,0,1,0
1,5,3,2,0,4.0,2.0,6.659999847412109,5.600000023841858,0,0,1,0
1,1,3,2,0,3.0,1.0,6.0,7.0,0,0,1,0
1,2,2,2,0,4.0,0.0,5.670000076293945,8.300000190734863,0,0,1,0
1,5,3,2,0,3.0,2.0,1.1900000095367431,7.5,0,0,1,0
1,1,2,3,1,3.0,0.0,5.320000171661377,7.299999952316284,0,0,1,0
1,1,9,2,0,2.0,0.0,7.329999923706055,6.400000095367432,0,0,1,0
1,4,3,2,3,4.0,1.0,6.659999847412109,6.0,0,0,1,0
1,4,3,2,1,3.0,2.0,7.320000171661377,4.449999988079071,0,0,1,0
1,2,2,3,7,4.0,2.0,6.650000095367432,6.75,0,0,1,0
1,4,1,2,0,3.0,1.0,7.989999771118164,5.25,0,0,1,0
1,5,7,3,0,3.0,0.0,5.5,6.8999998569488525,0,0,1,0
1,2,1,2,0,4.0,1.0,5.0,6.299999952316284,0,0,1,0
1,2,2,3,3,4.0,4.0,6.700000047683716,8.199999809265137,0,0,1,0
1,1,2,3,1,4.0,0.0,7.329999923706055,8.599999904632568,0,0,1,0
1,2,3,2,7,4.0,0.0,7.199999809265137,2.4000000953674316,0,0,1,0
1,2,1,3,1,3.0,1.0,8.010000228881836,8.0,0,0,1,0
1,1,3,2,0,4.0,2.0,3.990000009536743,2.4000000953674316,0,0,1,0
1,2,2,2,0,3.0,3.0,0.0,6.199999809265137,0,0,1,0
1,1,6,2,1,0.0,0.0,0.0,6.400000095367432,0,0,1,0
1,1,4,2,3,3.0,1.0,6.0,5.0,0,0,1,0
1,4,3,2,0,3.0,1.0,4.200000047683716,6.699999809265137,0,0,1,0
1,1,3,2,0,4.0,3.0,7.5,6.949999809265137,0,0,1,0
1,3,1,2,0,3.0,1.0,5.320000171661377,6.800000190734863,0,0,1,0
1,5,7,3,3,4.0,1.0,5.26639986038208,6.400000095367432,0,0,1,0
1,3,1,2,4,3.0,2.0,5.989999771118164,4.699999809265137,0,0,1,0
1,1,2,2,11,4.0,4.0,4.659000039100647,7.5,0,0,1,0
1,1,4,2,1,2.0,1.0,4.670000076293945,5.0,0,0,1,0
1,1,3,2,0,4.0,1.0,4.650000095367432,0.0,0,0,1,0
1,4,1,2,0,3.0,2.0,6.400000095367432,9.099999904632568,0,0,1,0
1,1,1,2,5,3.0,1.0,5.599999904632568,5.5,0,0,1,0
1,3,9,2,0,3.0,3.0,3.9995999336242676,4.950000047683716,0,0,1,0
1,4,1,3,0,3.0,1.0,4.650000095367432,8.0,0,0,1,0
1,1,1,2,0,4.0,0.0,5.980000019073486,4.6499998569488525,0,0,1,0
1,3,1,2,0,3.0,3.0,7.989999771118164,8.199999809265137,0,0,1,0
1,2,1,3,0,4.0,2.0,6.650000095367432,5.199999809265137,0,0,1,0
1,4,4,2,0,4.0,2.0,7.599999904632568,6.400000095367432,0,0,1,0
1,1,2,2,0,2.0,1.0,6.670000076293945,4.800000190734863,0,0,1,0
1,4,3,2,3,4.0,0.0,8.65999984741211,7.199999809265137,0,0,1,0
1,2,2,2,0,3.0,2.0,4.049999952316284,4.450000047683716,0,0,1,0
1,3,1,2,0,4.0,1.0,7.320000171661377,5.5,0,0,1,0
1,4,3,2,4,4.0,4.0,7.59499979019165,8.25,0,0,1,0
1,4,3,3,3,4.0,1.0,7.340000152587891,8.0,0,0,1,0
1,1,2,2,0,4.0,1.0,0.0,4.599999904632568,0,0,1,0
1,2,2,2,1,3.0,0.0,0.0,8.399999618530273,0,0,1,0
1,1,2,2,11,4.0,4.0,5.989999771118164,8.0,0,0,1,1
1,3,2,2,0,4.0,1.0,5.5,6.0,0,0,1,0
1,1,1,2,1,3.0,0.0,5.0,6.0,0,0,1,0
1,1,2,2,0,4.0,1.0,8.050000190734863,7.400000095367432,0,0,1,0
1,4,1,2,0,4.0,1.0,5.340000152587891,6.900000095367432,0,0,1,0
1,2,1,2,0,3.0,0.0,7.329999923706055,7.0,0,0,1,0
1,4,3,2,0,4.0,2.0,7.920000076293945,8.199999809265137,0,0,1,0
1,1,2,2,0,4.0,1.0,6.400000095367432,6.199999809265137,0,0,1,1
1,1,1,3,1,4.0,3.0,6.099999904632568,6.0,0,0,1,0
1,2,2,2,0,4.0,2.0,6.670000076293945,9.0,0,0,1,0
1,1,3,2,0,3.0,0.0,5.980000019073486,7.3500001430511475,0,0,1,0
1,2,2,2,1,4.0,1.0,8.65999984741211,8.849999904632568,0,0,1,0
1,2,2,3,3,3.0,1.0,8.480000019073486,6.0,0,0,1,0
1,1,1,3,6,3.0,1.0,8.65999984741211,7.5,0,0,1,0
1,1,1,2,0,4.0,2.0,7.329999923706055,7.0,0,0,1,0
1,4,3,2,1,4.0,3.0,7.0,6.849999904632568,0,0,1,0
1,1,1,2,3,3.0,1.0,6.679999828338623,8.0,0,0,1,0
1,1,5,3,3,4.0,1.0,6.659999847412109,6.849999904632568,0,0,1,0
1,3,2,2,3,4.0,4.0,7.0,9.199999809265137,0,0,1,0
1,2,5,2,0,2.0,1.0,6.650000095367432,5.450000047683716,0,0,1,0
1,1,1,2,0,4.0,2.0,7.989999771118164,6.400000095367432,0,0,1,0
1,1,1,3,0,3.0,1.0,5.320000171661377,5.799999952316284,0,0,1,0
1,4,3,2,0,3.0,1.0,5.5,4.199999809265137,0,0,1,0
1,1,3,2,1,2.0,2.0,6.679999828338623,5.699999809265137,0,0,1,0
1,4,1,3,22,4.0,2.0,6.659999847412109,7.049999952316284,0,0,1,0
1,1,1,2,0,4.0,2.0,7.664999961853027,7.5,0,0,1,0
1,3,3,2,0,3.0,0.0,6.0,2.5999999046325684,0,0,1,0
1,1,6,3,9,4.0,1.0,5.659999847412109,4.5,0,0,1,0
1,1,2,2,0,4.0,2.0,6.659999847412109,8.199999809265137,0,0,1,0
1,4,5,2,1,1.0,1.0,6.659999847412109,6.5,0,0,1,0
1,2,4,2,0,3.0,1.0,5.320000171661377,6.0,0,0,1,0
1,3,3,2,0,2.0,2.0,6.670000076293945,5.0,0,0,1,0
1,1,2,3,0,4.0,0.0,6.659999847412109,6.0,0,0,1,0
1,1,2,3,11,4.0,2.0,7.989999771118164,7.199999809265137,0,0,1,0
1,5,1,2,1,3.0,3.0,7.4100000858306885,7.799999952316284,0,0,1,0
1,1,2,2,0,4.0,0.0,0.0,4.800000190734863,0,0,1,0
1,3,1,2,0,3.0,1.0,4.666200160980225,6.650000095367432,0,0,1,0
1,2,3,2,4,4.0,1.0,10.0,1.175,0,0,1,0
1,1,2,2,0,4.0,3.0,8.0,7.599999904632568,0,0,1,0
1,4,3,2,0,4.0,0.0,7.320000171661377,8.300000190734863,0,0,1,0
1,4,2,2,0,3.0,2.0,6.659999847412109,7.150000095367432,0,0,1,0
1,1,3,2,1,3.0,1.0,6.950000047683716,8.0,0,0,1,0
1,4,3,2,0,4.0,0.0,5.199999809265137,5.0,0,0,1,0
1,2,1,2,0,2.0,4.0,10.0,6.400000095367432,0,0,1,0
1,1,1,2,5,4.0,1.0,6.650000095367432,7.099999904632568,0,0,1,0
